AZ87/1556ODP677A   21.03   0.5280   ORID         4.10
AZ87/1555ODP677A   21.10   0.5300   UVIG         4.07
AZ87/1558ODP677A   21.22   0.5330   ORID         4.69
AZ87/1559ODP677A   21.34   0.5370   UVIG         4.42
AZ87/1560ODP677A   21.45   0.5400   UVIG         4.31
AZ87/1561ODP677A   21.55   0.5430   UVIG         4.32
AZ87/1562ODP677A   21.65   0.5460   UVIG         4.50
AZ87/1563ODP677A   21.75   0.5500   UVIG         4.63
AZ87/1565ODP677A   21.95   0.5560   UVIG         4.53
AZ87/1566ODP677A   22.05   0.5590   UVIG         4.24
AZ87/1567ODP677A   22.15   0.5620   UVIG         3.96
AZ87/1568ODP677A   22.15   0.5620   PWUELL       4.06
AZ87/1569ODP677A   22.25   0.5650   UVIG         3.77
AZ87/1570ODP677A   22.35   0.5680   UVIG         3.72
AZ87/1578ODP677A   22.42   0.5710   UVIG         3.58
AZ87/1579ODP677A   22.55   0.5750   UVIG         3.87
AZ87/1580ODP677A   22.55   0.5750   UVIG         3.48
AY88/2621ODP677B   22.60   0.5780   UVIG         3.79
AZ87/1581ODP677A   22.64   0.5790   UVIG         3.83
AZ87/1582ODP677A   22.64   0.5790   HELEGANS     4.25
AY88/2622ODP677B   22.70   0.5820   UVIG         4.41
AZ87/1583ODP677A   22.75   0.5830   UVIG         4.06
AY88/2623ODP677B   22.79   0.5840   UVIG         4.33
AZ87/1584ODP677A   22.85   0.5860   UVIG         4.30
AZ87/1585ODP677A   22.85   0.5860   PWUELL       4.07
AY88/2624ODP677B   22.90   0.5870   UVIG         3.96
AY88/2625ODP677B   23.00   0.5890   UVIG         4.18
AY88/2626ODP677B   23.10   0.5910   UVIG         4.16
AZ87/1586ODP677A   23.25   0.5950   UVIG         4.08
AY88/2627ODP677B   23.30   0.5960   UVIG         4.34
AZ87/1587ODP677A   23.35   0.5980   UVIG         4.23
AY88/2628ODP677B   23.40   0.5990   UVIG         4.14
A 87/1588ODP677A   23.45   0.6010   UVIGORID     4.00
AY88/2629ODP677B   23.50   0.6020   UVIG         4.04
AZ87/1589ODP677A   23.55   0.6040   UVIG         4.18
AY88/2630ODP677B   23.60   0.6060   UVIG         3.98
AZ87/1590ODP677A   23.65   0.6080   UVIG         3.92
AY88/2670ODP677B   23.70   0.6100   UVIG         3.69
AZ87/1591ODP677A   23.75   0.6120   UVIG         3.71
AZ87/1593ODP677A   23.85   0.6160   UVIG         3.78
AZ87/1594ODP677A   23.92   0.6170   UVIG         4.00
AZ87/1595ODP677A   23.92   0.6170   PWUELCIB     3.65
AZ87/1595ODP677A   24.05   0.6200   UVIG         4.31
AZ87/1596ODP677A   24.05   0.6200   HELEGANS     4.41
AZ87/1597ODP677A   24.15   0.6210   UVIG         4.42
AZ87/1598ODP677A   24.15   0.6210   HELEGANS     4.52
AZ87/1599ODP677A   24.15   0.6210   PWUELL       4.60
AZ87/1600ODP677A   24.22   0.6230   UVIG         5.00
AZ87/1601ODP677A   24.22   0.6230   PWUELL       4.74
AZ87/1608ODP677A   24.35   0.6250   ORID         5.18
AZ87/1609ODP677A   24.40   0.6260   UVIG         5.20
AZ87/1610ODP677A   24.40   0.6260   PWUELL       4.89
AZ87/1624ODP677A   24.55   0.6300   ORID         4.77
AZ87/1625ODP677A   24.65   0.6330   UVIG         4.95
AZ87/1626ODP677A   24.75   0.6350   UVIG         5.05
AZ87/1627ODP677A   24.85   0.6380   UVIG         5.13
AZ87/1628ODP677A   24.85   0.6380   PWUELL       4.67
AZ87/1629ODP677A   24.85   0.6380   HELEGANS     5.06
AZ87/1630ODP677A   24.95   0.6410   UVIG         4.96
AZ87/1741ODP677A   25.05   0.6430   UVIG         4.68
AZ87/1742ODP677A   25.15   0.6460   UVIG         4.98
AZ87/1743ODP677A   25.15   0.6460   HELEGANS     5.06
AY89/2341ODP677B   25.15   0.6460   UVIG         4.69
AZ87/1744ODP677A   25.25   0.6490   UVIG         4.87
AY89/2342ODP677B   25.25   0.6490   UVIG         4.72
AY89/2343ODP677B   25.32   0.6500   UVIG         4.74
AZ87/1745ODP677A   25.35   0.6510   UVIG         4.78
AZ87/1746ODP677A   25.42   0.6530   UVIG         4.84
AZ87/1747ODP677A   25.55   0.6560   UVIG         4.67
AY89/2345ODP677B   25.55   0.6560   UVIG         4.83
AZ87/1748ODP677A   25.64   0.6590   UVIG         4.92
AY89/2346ODP677B   25.65   0.6590   UVIG         4.75
AZ87/1750ODP677A   25.73   0.6610   ORID         4.56
AY89/2347ODP677B   25.75   0.6620   UVIG         4.62
AZ87/1751ODP677A   25.84   0.6640   UVIG         4.71
AZ87/1752ODP677A   25.84   0.6640   HELEGANS     4.71
AY89/2348ODP677B   25.87   0.6650   ORIDUVIG     4.53
AZ87/1753ODP677A   25.94   0.6670   UVIG         4.92
AY89/2349ODP677B   25.95   0.6670   UVIG         4.81
AZ87/1754ODP677A   26.04   0.6690   UVIG         4.41
AZ87/1755ODP677A   26.14   0.6720   UVIG         4.62
AY89/2354ODP677B   26.18   0.6730   UVIG         4.33
AZ87/1756ODP677A   26.25   0.6750   UVIG         4.43
AZ87/1757ODP677A   26.25   0.6750   ORID         4.46
AY89/2355ODP677B   26.25   0.6750   UVIG         4.35
AZ87/1758ODP677A   26.35   0.6780   UVIG         4.57
AY89/2356ODP677B   26.35   0.6780   UVIG         4.24
AZ87/1759ODP677A   26.45   0.6800   UVIG         4.34
AY89/2357ODP677B   26.45   0.6800   UVIG         4.23
AY88/ 708ODP677B   26.50   0.6820   UVIGORID     4.32
AY89/2358ODP677B   26.55   0.6830   UVIG         4.28
AY88/ 709ODP677B   26.60   0.6840   UVIG         4.20
AY88/2620ODP677B   26.60   0.6840   ORID         4.33
AZ87/1771ODP677A   26.64   0.6850   UVIG         4.16
AY88/ 710ODP677B   26.70   0.6870   UVIG         4.20
A 87/1772ODP677A   26.74   0.6880   UVIGORID     4.01
AY88/2617ODP677B   26.80   0.6900   HELEGANS     3.67
AZ87/1774ODP677A   26.83   0.6900   UVIG         4.47
AZ87/1773ODP677A   26.84   0.6910   UVIG         3.89
AY88/2615ODP677B   26.90   0.6920   UVIG         3.85
AY88/2616ODP677B   26.90   0.6920   PWUELL       3.92
AY88/2614ODP677B   27.00   0.6950   UVIG         3.97
AY88/2612ODP677B   27.10   0.6980   UVIG         3.93
AY88/2613ODP677B   27.10   0.6980   PWUELL       4.09
AY88/2611ODP677B   27.20   0.7010   UVIG         4.18
AY88/2610ODP677B   27.30   0.7030   UVIG         4.32
AY88/2609ODP677B   27.40   0.7060   UVIG         4.25
AY88/2606ODP677B   27.50   0.7090   ORID         4.28
AY88/2607ODP677B   27.50   0.7090   HELEGANS     4.07
AY88/2608ODP677B   27.50   0.7090   UVIG         4.50
AY88/2605ODP677B   27.60   0.7120   UVIG         4.53
AY88/2604ODP677B   27.70   0.7140   UVIG         4.69
AY88/2603ODP677B   27.80   0.7170   UVIG         4.79
AY88/2602ODP677B   27.90   0.7190   UVIG         4.90
AY88/2601ODP677B   28.00   0.7220   UVIG         4.97
AY89/2161ODP677B   28.10   0.7240   UVIG         4.57
AZ87/1775ODP677A   28.14   0.7250   UVIG         4.41
AY89/2261ODP677B   28.20   0.7270   UVIG         4.38
AZ87/1776ODP677A   28.24   0.7280   UVIG         4.37
AY89/2163ODP677B   28.30   0.7290   UVIG         4.36
AZ87/1777ODP677A   28.34   0.7310   UVIG         4.33
AY89/2164ODP677B   28.40   0.7320   UVIG         4.20
AZ87/1778ODP677A   28.41   0.7320   UVIG         4.41
AZ87/1779ODP677A   28.77   0.7420   UVIG         4.37
AZ87/1780ODP677A   28.85   0.7440   UVIG         4.33
AZ87/1791ODP677A   28.95   0.7460   UVIG         4.63
AZ87/1792ODP677A   29.05   0.7490   UVIG         4.73
AZ87/1793ODP677A   29.12   0.7500   UVIG         4.76
AZ87/1794ODP677A   29.25   0.7540   UVIG         4.71
AZ87/1795ODP677A   29.35   0.7560   UVIG         4.64
AZ87/1796ODP677A   29.46   0.7590   UVIG         4.67
AZ87/1797ODP677A   29.55   0.7610   UVIG         4.58
AZ87/1798ODP677A   29.65   0.7640   UVIG         4.37
AZ87/1799ODP677A   29.75   0.7670   UVIG         4.39
AZ87/1800ODP677A   29.85   0.7690   UVIG         4.52
AZ87/1801ODP677A   29.94   0.7710   UVIG         4.60
AZ87/1802ODP677A   30.05   0.7740   UVIG         4.24
SZ87/1803ODP677A   30.16   0.7770   UVIG         4.02
AZ87/1804ODP677A   30.24   0.7790   UVIG         3.85
AZ87/1805ODP677A   30.31   0.7810   UVIG         3.80
AZ87/1806ODP677A   30.43   0.7840   UVIG         3.66
AZ87/1887ODP677A   30.55   0.7860   UVIG         3.73
AZ87/1888ODP677A   30.65   0.7880   UVIG         3.88
AZ87/1889ODP677A   30.74   0.7900   UVIG         4.01
